Kronologic,Aaron Bollinger & Trey Allison & ,2019,11-50 employees,Angel or Seed Funding,Horizontal,Sales and Marketing,B2B SaaS,Small,www.kronologic.ai,https://www.linkedin.com/company/kronologic/about/,"119 Nueces St, Austin, Texas 78701, US"
L7 Informatics,Conor Ward & Vasu Rangadass & ,2012,51-200 employees,VC-funded,Healthcare,Business Mgt and ERP,B2B SaaS,Medium,https://l7informatics.com/about-us/careers/,https://www.linkedin.com/company/l7informatics/about/,"1219 W 6th St, Austin, Texas US"
Ladder,Ben Gammon & Randi Stock & Gregory Stewart & ,2015,11-50 employees,Self-funded,Healthcare,Personal Sports and Fitness,Consumer,Small,teams.joinladder.com,https://www.linkedin.com/company/joinladder/about/,"510 E St Elmo Road A3, Austin, Texas 78745, US"
Laundris,Joey Dominguez & Nelson Tao & Don Ward & ,2017,1-10 employees,Self-funded,Real Estate,Automation,B2B SaaS,Startup,laundris.wpengine.com,https://www.linkedin.com/company/laundris/about/,"8107 Springdale Rd, Suite 107, Austin, Texas 78724, US"
LawnStarter,Ryan Farley & Steven Corcoran & ,2013,11-50 employees,VC-funded,Real Estate,Personal On-Demand Services,Consumer,Small,lawnstarter.com,https://www.linkedin.com/company/lawnstarter/about/,"814 San Jacinto Blvd, Austin, TX 78701"
Layer5,Lee Calcote & ,2020,1-10 employees,Self-funded,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Startup,https://layer5.io/careers/,https://www.linkedin.com/company/layer5/about/,"701 Brazos Street, Suite 1600, Austin, TX 78701"
LeanDNA,Tod Klubnik & Richard Lebovitz & ,2014,11-50 employees,VC-funded,Horizontal,Analytics and BI,B2B SaaS,Small,https://www.leandna.com/careers/,https://www.linkedin.com/company/leandna/about/,"611 S Congress Ave #300, Austin, TX 78704"
LegalZoom,Rich Preece & John Buchanan & Dan Wernikoff & ,2001,501-1000 employees,VC-funded,Legal,Marketplace,B2B SaaS,Large,https://legalzoom.com/careers/,https://www.linkedin.com/company/legalzoom/about/,"10900 Stonelake Blvd, Ste A-320, Austin, TX 78759, US"
Lendflow,Michael Galland & Jon Fry & ,2019,11-50 employees,Self-funded,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Small,https://www.lendflow.com/careers/,https://www.linkedin.com/company/lendflow/about/,"Austin, TX"
Lenox Park Solutions,Andy Cronin & Jason Lamin & ,2013,11-50 employees,Self-funded,Financial Services,Analytics and BI,B2B SaaS,Small,lenoxparkinc.com,https://www.linkedin.com/company/lenoxparksolutions/about/,"1613 S Capital of Texas Hwy Suite 300 Austin, TX 78746"
Lepide,Josh Van Cott & Sandeep Verma & Aidan Simister & ,2015,51-200 employees,Self-funded,Horizontal,Cybersecurity,B2B SaaS,Medium,https://www.lepide.com/careers/,https://www.linkedin.com/company/lepide-software-pvt-ltd-/about/,"600 Congress Avenue, 14th Floor Austin, Texas"
Lexbe,Jeff Fugitt & Gene Albert & ,2007,11-50 employees,Self-funded,Legal,Practice Management,B2B SaaS,Small,https://www.lexbe.com/careers/,https://www.linkedin.com/company/lexbe/about/,"8303 N Mo Pac Expy, Austin, Texas 78759, US"
Lifesize,Gayle Wiley & Rick Froehlich & Kim Niederman & ,2000,201-500 employees,Acquired,Horizontal,Sales and Marketing,B2B SaaS,Medium,https://www.lifesize.com/en/careers/,https://www.linkedin.com/company/lifesize/about/,"1601 S Mo Pac Expy Suite 100, Austin, Texas 78746"
LightArrow,Rajul Mishra & Adi Mishra & ,2010,1-10 employees,Angel or Seed Funding,Horizontal,Business Mgt and ERP,B2B SaaS,Startup,lightarrow.com,https://www.linkedin.com/company/lightarrow-inc/about/,"Austin, TX"
Lightspeed Systems,Kirk Orgeldinger & Brian Thomas & ,1999,51-200 employees,VC-funded,Education,IT Mgt,B2B SaaS,Medium,https://www.lightspeedsystems.com/company/careers/,https://www.linkedin.com/company/lightspeed-systems/about/,"2500 Bee Cave Road, Building One, Suite 350, Austin, TX 78746"
Likely.AI,Brad McDaniel & ,2018,1-10 employees,Self-funded,Real Estate,Sales and Marketing,B2B SaaS,Startup,https://likely.ai/jobs/,https://www.linkedin.com/company/likely.ai/about/,"Austin, TX"
Linnworks,Jason Stuckey & Ian Macleod & Callum Campbell & ,2005,51-200 employees,Self-funded,Retail,Ecommerce,B2B SaaS,Medium,https://linnworks.bamboohr.com/jobs/,https://www.linkedin.com/company/linnworks/about/,"823 Congress Ave., 4th Fl., Austin, TX 78701"
Liquibase (Datical),Robert Reeves & Dion Cornett & ,2012,51-200 employees,VC-funded,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Medium,https://www.liquibase.com/company/careers/,https://www.linkedin.com/company/liquibase/about/,"Austin, TX"
Listing Village,Jacob Fry & Landon Burress & Matthew Young & ,2017,1-10 employees,Self-funded,Real Estate,Sales and Marketing,B2B SaaS,Startup,www.listingvillage.com,https://www.linkedin.com/company/listingvillage/about/,"701 Brazos St, Austin, Texas 78701, US"
ListingSpark,Brett Appolito & ,2013,11-50 employees,VC-funded,Real Estate,Personal Real Estate,Consumer,Small,https://www.listingspark.com/careers/,https://www.linkedin.com/company/listingspark/about/,"9050 N Capital of Texas Hwy, Suite 250, Austin, Texas 78759, US"
Literati,Elizabeth Winkler & Jeremy Gurewitz & Jessica Ewing & ,2017,51-200 employees,VC-funded,Real Estate,Personal On-Demand Services,Consumer,Medium,https://literati.com/careers/,https://www.linkedin.com/company/literati/about/,"4509 Freidrich Lane, Suite 402, Austin, TX, 78744-1859"
LitLingo,Todd Sifleet & Brian Montoya & Kevin Brinig & ,2019,1-10 employees,Angel or Seed Funding,Horizontal,Communications,B2B SaaS,Startup,www.litlingo.com,https://www.linkedin.com/company/litlingo/about/,"Austin, TX"
Live Earth,Kevin Trottier & ,2015,11-50 employees,Self-funded,Horizontal,Analytics and BI,B2B SaaS,Small,www.liveearth.com,https://www.linkedin.com/company/live-earth-software-/about/,"11801 Domain Blvd., FL 3, Austin, TX 78758"
Liveoak Technologies,Ralph Tyndall & Alex Hardy & Tim Ramza & ,2014,11-50 employees,Acquired,Horizontal,Communications,B2B SaaS,Small,https://www.liveoak.net/careers/,https://www.linkedin.com/company/liveoak-technologies/about/,"600 Congress Ave, Austin, TX 78701, US"
LivingSecurity,Michael Krutikov & Mark Cullura & Ashley Rose & ,2017,11-50 employees,VC-funded,Horizontal,eLearning,B2B SaaS,Small,https://livingsecurity.com/about-living-security/culture/,https://www.linkedin.com/company/livingsecurity/about/,"3595 RR-620 S, Suite 150, Austin, Texas 78738, US"
Locale,Anil Bhagat & Nitesh Gandhi & ,2016,11-50 employees,VC-funded,Real Estate,Marketplace,B2B SaaS,Small,https://locale.com/jobs/,https://www.linkedin.com/company/staywithlocale/about/,"1224 E 12th St, Austin, Texas 78702, US"
LogicMonitor,Todd Riesterer & Tej Redkar & Kevin McGibben & ,2007,201-500 employees,Acquired,Horizontal,IT Mgt,B2B SaaS,Medium,https://www.logicmonitor.com/careers/,https://www.linkedin.com/company/logicmonitor/about/,"98 San Jacinto Blvd Suite 1200, Austin, TX 78701"
LogZilla,Pete Willis & Clayton Dukes & ,2012,11-50 employees,Self-funded,Horizontal,IT Mgt,B2B SaaS,Small,www.logzilla.net,https://www.linkedin.com/company/logzilla/about/,"166 Hargraves Dr., Ste. C400-218, Austin, TX, 78737"
Loop Insurance,Carey Anna Nadeau & John Henry & ,2020,11-50 employees,Angel or Seed Funding,Horizontal,Personal On-Demand Services,Consumer,Small,https://www.ridewithloop.com/careers,https://www.linkedin.com/company/loopinsurance/about/,"Austin, TX"
Lot2You,Eddie Green & ,2017,1-10 employees,Self-funded,Automotive,Sales and Marketing,B2B SaaS,Startup,lot2you.com,https://www.linkedin.com/company/lot2you.com/about/,"500 N Cap of TX HWY, Bldg 2, Austin, TX 78746"
Lottery.com,Ryan Dickinson & Melody Brue & Tony DiMatteo & ,2015,51-200 employees,Other,Automotive,Games and Entertainment,Consumer,Medium,lottery.com,https://www.linkedin.com/company/autolotto/about/,"13301 Galleria Circle Street, Suite 200, Austin, TX 78738, US"
LoudCrowd,Justin Papermaster & Gary Garofalo & ,2019,1-10 employees,Angel or Seed Funding,Horizontal,Sales and Marketing,B2B SaaS,Startup,https://loudcrowd.com/careers/,https://www.linkedin.com/company/loud-crowd/about/,"Austin, TX"
Lucid AI,Nick Powling & Michael Stewart & ,2008,1-10 employees,Other,Horizontal,Analytics and BI,B2B SaaS,Startup,lucid.ai,https://www.linkedin.com/company/the-lucid-companies/about/,"900 Congress Ave, Suite L150, Austin, TX 78701"
lumapps,James Eaton & David Burch & Sebastien Ricard & ,2012,51-200 employees,VC-funded,Horizontal,Communications,B2B SaaS,Medium,https://www.lumapps.com/company/job-offers//,https://www.linkedin.com/company/lumapps/about/,"1214 W 5th St, Austin, Texas 78703, US"
Lumenbrite,Anthony Bueno & Roman Villarreal & ,2003,1-10 employees,Self-funded,Horizontal,Marketplace,B2B SaaS,Startup,https://lumenbrite.com/jobs/,https://www.linkedin.com/company/lumenbrite/about/,"9811 South IH-35, Building 5 - Unit 100, Austin, TX 78744, US"
"M-app, ZYX Integrated Technologies",Dante Cullari & ,2015,1-10 employees,Self-funded,Horizontal,Ecommerce,B2B SaaS,Startup,work.thezyx.com,https://www.linkedin.com/company/beat-play/about/,"51 Rainey St, #206, Austin, Texas 78701, US"
MachineCore,Jeffrey Rix & Mark Chrystal & ,2017,1-10 employees,Self-funded,Horizontal,Analytics and BI,B2B SaaS,Startup,www.machinecore.com,https://www.linkedin.com/company/machinecore/about/,"Austin, TX"
Magic Leap,Jose Baltazar & Daniel Diez & Peggy Johnson & ,2011,1001-5000 employees,VC-funded,Horizontal,Virtual Reality,B2B SaaS,Large,https://resources.magicleap.com/en-us/careers/,https://www.linkedin.com/company/magic-leap-inc-/about/,"Austin, TX"
Magnitude Software,Bas Kamphuis & ,2014,501-1000 employees,Acquired,Horizontal,Analytics and BI,B2B SaaS,Large,https://www.magnitude.com/about-us/working-at-magnitude/,https://www.linkedin.com/company/magnitude-software/about/,"515 Congress Avenue Suite 1510, Austin, Texas 78701, US"
MailGun,Nikki Morello & George Haskell & William Conway & ,2010,51-200 employees,Acquired,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Medium,https://www.mailgun.com/jobs/,https://www.linkedin.com/company/mailgun-inc/about/,"701 Brazos St, Austin, Texas 78701, US"
Mailshake,Sujan Patel & Alessandra Colaci & Bob Senoff & ,2015,11-50 employees,Self-funded,Horizontal,Sales and Marketing,B2B SaaS,Small,Mailshake.com,https://www.linkedin.com/company/mailshake/about/,"714 Congress Ave, Suite 150, Austin, Texas 78701, US"
Manager My Property,Christopher Berkompas & Jordan Muela & ,2008,1-10 employees,Self-funded,Real Estate,Marketplace,B2B SaaS,Startup,www.managemyproperty.com,https://www.linkedin.com/company/Manager-my-property/about/,"Austin, TX"
Mansion Ecommerce,Uday Kumar & ,2019,1-10 employees,Self-funded,Retail,Ecommerce,B2B SaaS,Startup,mansionecommerce.com,https://www.linkedin.com/company/mansionecommerce/about/,"13785 Research Blvd, Suite 125, Austin, Texas 78750-1873"
"Mapware, formerly Aerial Applications",Jeffrey Brooks & Carl Sullivan & Joe Sullivan & ,2015,11-50 employees,VC-funded,Horizontal,Automation,B2B SaaS,Small,https://www.mapware.ai/jobs/,https://www.linkedin.com/company/mapware/about/,"701 Brazos St., Austin, TX 78701"
Markaaz,Cynthia LaRue & Mark Damron & Hany Fam & ,2020,51-200 employees,Angel or Seed Funding,Horizontal,Marketplace,B2B SaaS,Medium,https://markaaz.com/careers/,https://www.linkedin.com/company/markaazglobal/about/,"310 Comal St, 201, Austin, Texas 78702, US"
Market Vulture,,2017,1-10 employees,Self-funded,Financial Services,Analytics and BI,B2B SaaS,Startup,marketvulture.com,https://www.linkedin.com/company/marketvulture/about/,"Austin, TX"
Material Management Software,,1986,11-50 employees,Self-funded,Horizontal,Accounting and Finance,B2B SaaS,Small,matmgt.com,https://www.linkedin.com/company/matmgt/about/,"Austin, TX"
MDBox (Reliant Immune Diagnostics),Amy Altman & Henry Legere & ,2017,11-50 employees,Angel or Seed Funding,Horizontal,Personal Health Mgt,Consumer,Small,www.reliantid.com,https://www.linkedin.com/company/reliantid/about/,"6500 Riverplace Blvd, Bldg 4, Suite 102 , Austin, Texas 78730"
MeBeBot,John Carney & Beth White & ,2018,1-10 employees,Self-funded,Horizontal,Communications,B2B SaaS,Startup,www.mebebot.com,https://www.linkedin.com/company/mebebot/about/,"1500 S Lamar Blvd, Austin, Texas US"
Medallia,Marshall Schram & Sophie Chesters & Leslie Stretch & ,2001,1001-5000 employees,VC-funded,Horizontal,Sales and Marketing,B2B SaaS,Large,https://www.medallia.com/careers/,https://www.linkedin.com/company/medallia-inc./about/,"211 E 7th Street,, Austin, TX 78701"
Media Excel,John Hotchkiss & Jongil Kim & ,2000,11-50 employees,Self-funded,Horizontal,On-Demand Services,B2B SaaS,Small,https://www.mediaexcel.com/company/careers.do/,https://www.linkedin.com/company/media-excel/about/,"8834 N. Capital of Texas Hwy., Suite 230, Austin, TX 78759"
Medici Technologies,Chris Turner & Candace Davis & Clinton Phillips & ,2016,51-200 employees,VC-funded,Healthcare,On-Demand Services,B2B SaaS,Medium,https://www.medici.md/about/careers/,https://www.linkedin.com/company/medici.md/about/,"7500 Rialto Blvd, Austin, Texas 78735, US"
MEDICO Partners,Saron Kelay & ,2010,1-10 employees,Self-funded,Healthcare,HR and Recruiting,B2B SaaS,Startup,https://medicopartners.com/job-search/all-jobs.html,https://www.linkedin.com/company/medicopartnerslimiteddd/about/,"Austin, TX"
Medzino,Sarmad Malik & ,2019,1-10 employees,Self-funded,Healthcare,Personal Health Mgt,Consumer,Startup,www.medzino.com,https://www.linkedin.com/company/medzino-health/about/,"701 Brazos Street, Ste. 500, Austin, TX 78701"
Megaventory,Kostis Mamassis & ,2010,1-10 employees,Self-funded,Horizontal,Business Mgt and ERP,B2B SaaS,Startup,www.megaventory.com,https://www.linkedin.com/company/megaventory-inc/about/,"Austin, TX"
Meltwater,Paty Shives & Ania Crisp & John B. & ,2001,1001-5000 employees,Private Equity funding,Horizontal,Sales and Marketing,B2B SaaS,Large,https://www.meltwater.com/en/about/careers/,https://www.linkedin.com/company/meltwater/about/,"823 Congress Avenue, Suite 1505, Austin, TX 78701"
MemberCentral,Aaron Terry & Mauricio Fonseca & Kent Hughes & ,2008,11-50 employees,Self-funded,Non-Profit,Practice Management,B2B SaaS,Small,www.membercentral.com,https://www.linkedin.com/company/membercentral/about/,"5113 Southwest Pkwy, Austin, Texas 78735, US"
MerlinCryption,"Paul Sobel & Brandon Brown, Deborah Sobel & ",2011,1-10 employees,Self-funded,Horizontal,Cybersecurity,B2B SaaS,Startup,merlincryption.com,https://www.linkedin.com/company/merlincryption-llc/about/,"Austin, TX"
"Meta, formerly Facebook",Lori Goler & Javier Olivan & ,2004,"10,001+ employees",Public,Horizontal,Lifestyle,Consumer,Large,https://www.metacareers.com/,https://www.linkedin.com/company/meta/about/,"300 W 6th St, Austin, TX 78701, US"
Meta SaaS (Flexera),Scott Hertel & Joe Freda & Jim Ryan & ,2008,1001-5000 employees,Acquired,Horizontal,IT Mgt,B2B SaaS,Large,https://www.flexera.com/about-us/careers.html/,https://www.linkedin.com/company/flexera/about/,"701 Brazos, Suite 1617, Austin, TX 78701"
Micro Information Products bt Community Brands,David Wirta & ,1982,1001-5000 employees,VC-funded,Non-Profit,Accounting and Finance,B2B SaaS,Large,https://www.mip.com/about/open-positions/,https://www.linkedin.com/showcase/mip-fund-accounting/about/,"10800 Pecan Park Blvd., Suite 400, Austin, TX 78731"
MicroMain,Shane McCallay & Tim Conroy & ,1991,11-50 employees,Acquired,Horizontal,Business Mgt and ERP,B2B SaaS,Small,www.micromain.com,https://www.linkedin.com/company/micromain-corporation/about/,"3267 Bee Caves Rd, Suite 107-230, Austin TX 78746"
Microsoft,Takeshi Numoto & Kim Mathiesen & Satya Nadella & ,1975,"10,001+ employees",Public,Horizontal,Business Mgt and ERP,B2B SaaS,Large,https://careers.microsoft.com/us/en/,https://www.linkedin.com/company/microsoft/about/,"10900 Stonelake Blvd Suite 225, Austin, TX 78759"
MightyCanary,Doug Brown & Tabrez Syed & ,2021,1-10 employees,Self-funded,Horizontal,Analytics and BI,B2B SaaS,Startup,https://www.mightycanary.com/careers?hsLang=en,https://www.linkedin.com/company/mighty-canary/about/,"Austin, TX"
Mimiran,Reuben Swartz & ,2001,1-10 employees,Self-funded,Horizontal,Sales and Marketing,B2B SaaS,Startup,www.mimiran.com,https://www.linkedin.com/company/mimiran/about/,"3508 FAR WEST BLVD STE 350, AUSTIN, TX 78731, US"
Mindways Software,Audie Chason & J. Keenan Brown & ,1997,1-10 employees,Self-funded,Healthcare,Analytics and BI,B2B SaaS,Startup,www.qct.com,https://www.linkedin.com/company/mindways-software-inc-/about/,"3001 S Lamar Blvd, Suite 302, Austin, TX 78704"
Mio,Joe Beutler & Meredith Schulz & Tom Hadfield & ,2015,11-50 employees,VC-funded,Horizontal,Communications,B2B SaaS,Small,m.io,https://www.linkedin.com/company/message.io/about/,"Austin, TX"
Miratech,Jodi Reynoso & Vanessa Houghton & Mike Williams & ,1987,201-500 employees,Acquired,Legal,Business Mgt and ERP,B2B SaaS,Medium,https://mitratech.com/about-us/careers/,https://www.linkedin.com/company/mitratech/about/,"5001 Plaza on the Lake, Suite 111, Austin, TX 78746, US"
Miro,Brian Via & Paul D'Arcy & Andrey Khusid & ,2011,201-500 employees,VC-funded,Horizontal,On-Demand Services,B2B SaaS,Medium,https://miro.com/careers/,https://www.linkedin.com/company/mirohq/about/,"Austin, TX"
Mitel,Linda Smith & Graham Bevington & Tarun Loomba & ,1972,1001-5000 employees,Acquired,Horizontal,Communications,B2B SaaS,Large,https://www.mitel.com/careers/,https://www.linkedin.com/company/mitel/about/,"6500 River Place Boulevard Building IV, Suite 200, Austin, TX 78730"
Mitratech,Matt Johnson & Mike Williams & ,1987,201-500 employees,Acquired,Legal,Business Mgt and ERP,B2B SaaS,Medium,https://mitratech.com/about-us/careers/,https://www.linkedin.com/company/mitratech/about/,"5001 Plaza on the Lake, Suite 111, Austin, TX 78746, US"
Mobi,Bryan Karp & ,1996,51-200 employees,Acquired,Horizontal,Sales and Marketing,B2B SaaS,Medium,https://www.mobicorp.com/company/careers/,https://www.linkedin.com/company/mobi-/about/,"708 Congress Ave, Austin, Texas 78701, US"
Mobile Tech RX,Ellie McCardwell & Jessica Jackson & Eric Garves & ,2015,11-50 employees,VC-funded,Automotive,Practice Management,B2B SaaS,Small,https://www.mobiletechrx.com/about-us/careers/,https://www.linkedin.com/company/mobiletechrx/about/,"3601 S Congress Ave, G 500, Austin, Texas 78704, US"
Mocapay,Kelly Payne & John Adrian Burns & ,2007,11-50 employees,VC-funded,Automotive,Payments,Fintech,Small,mocapay.com,https://www.linkedin.com/company/mocafinancial/about/,"Austin, TX"
Mod Recruiting,Emily Thawley & ,2019,1-10 employees,Self-funded,Horizontal,HR and Recruiting,B2B SaaS,Startup,modrecruiting.com,https://www.linkedin.com/company/mod-recruiting/about/,"Austin, TX"
MOD Tech Labs,Alex Porter & ,2020,1-10 employees,Angel or Seed Funding,Horizontal,On-Demand Services,B2B SaaS,Startup,modtechlabs.com,https://www.linkedin.com/company/modtechlabs/about/,"Austin, TX"
Molecula,Mimi Spier & Marc Degenkolb & Higinio “H.O.” Maycotte & ,2017,11-50 employees,Angel or Seed Funding,Horizontal,Analytics and BI,B2B SaaS,Small,https://www.molecula.com/careers/,https://www.linkedin.com/company/molecula/about/,"301 West Ave, Suite 200, Austin, Texas 78701, US"
MongoDB,Harsha Jalihal & Sahir Azam & Dev Ittycheria & ,2007,1001-5000 employees,Public,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Large,https://www.mongodb.com/careers/,https://www.linkedin.com/company/mongodbinc/about/,"3711 S. Mopac Expressway, Building 1, Suite 200, Austin, TX 78746"
MonkeyMedia,Eric Gould Bear & ,1994,1-10 employees,Self-funded,Horizontal,Virtual Reality,B2B SaaS,Startup,monkey.media,https://www.linkedin.com/company/monkeymedia/about/,"Austin, TX"
MoveTech by OneMove,,2015,11-50 employees,Other,"Logistics, Supply Chain, Transportation",Business Mgt and ERP,B2B SaaS,Small,http://www.movetechcorp.com/careers/,https://www.linkedin.com/company/onemove/about/,"600 S. Congress Ave, Austin, TX 78701, US"
MP Cloud Technologies,Renee Harvey & Brian Rowe & Rob Rodrigues & ,2018,11-50 employees,VC-funded,Healthcare,Business Mgt and ERP,B2B SaaS,Small,www.mptechnologies.com,https://www.linkedin.com/company/mp-cloud-technologies/about/,"701 Brazos Street, #1616, Austin, TX 78701"
MultiTracks,Ben Edwards & KJ Perdomo & Phillip Edwards & ,2006,11-50 employees,Self-funded,Non-Profit,Automation,B2B SaaS,Small,https://www.multitracks.com/careers/,https://www.linkedin.com/company/multitracks-com/about/,"1500 Arrow Point Dr. , Suite 701, Cedar Park, TX 78613, US"
musx,Blaire Babyak & John Reardon & ,2014,1-10 employees,Angel or Seed Funding,Non-Profit,Games and Entertainment,Consumer,Startup,musx.com,https://www.linkedin.com/company/mus-x/about/,"2511 East 6th Street, Unit D, Austin, TX 78702, US"
Muxy,Jared Steffes & Peter B. & ,2015,1-10 employees,Angel or Seed Funding,Horizontal,Sales and Marketing,B2B SaaS,Startup,muxy.io,https://www.linkedin.com/company/muxy/about/,"1800 E. 4th St. Suite 104 Austin, TX 78748"
MVF,Bjorn Zellweger & Charlie Parkin & Michael Teixeira & ,2009,201-500 employees,Self-funded,Horizontal,Sales and Marketing,B2B SaaS,Medium,https://www.mvfglobal.com/careers/,https://www.linkedin.com/company/mvf/about/,"220 South Congress Avenue, Suite 010, Austin, TX 78704"
MVP,Cody Howard & Becky Staker & Brian Foley & ,2012,51-200 employees,VC-funded,Retail,Analytics and BI,B2B SaaS,Medium,https://www.mvpindex.com/careers/,https://www.linkedin.com/company/mvpindex/about/,"3267 Bee Caves Road, Suite #107-162, Austin, Texas, 78701"
MVPindex,Cody Howard & Kyle Nelson & Brian Foley & ,2012,51-200 employees,VC-funded,Horizontal,Sales and Marketing,B2B SaaS,Medium,https://www.mvpindex.com/careers/,https://www.linkedin.com/company/mvpindex/about/,"3267 Bee Caves Road, Suite #107-162, Austin, Texas, 78701"
My Kid Blooms,Allison Hall & ,2016,1-10 employees,VC-funded,Healthcare,Marketplace,B2B SaaS,Startup,www.mykidblooms.com,https://www.linkedin.com/company/mykidblooms/about/,"Austin, TX"
MyFinance,Jeremy Hamill & Michael Scatterday & ,2016,11-50 employees,Acquired,Healthcare,Payments,Fintech,Small,www.myfinance.com,https://www.linkedin.com/company/myfinance/about/,"118 Nueces St, Austin, Texas 78701, US"
myHouseby,Mario Corona & David Eimer & Gregg Alvarez & ,2018,1-10 employees,Self-funded,Healthcare,Personal Real Estate,Consumer,Startup,myhouseby.com,https://www.linkedin.com/company/myhouseby/about/,"701 Brazos Street, Suite 1616, Austin, Texas US"
MyMedLeads.com,Greg Riley & Enrique Rangel & ,2009,1-10 employees,Angel or Seed Funding,Healthcare,Sales and Marketing,B2B SaaS,Startup,www.mymedleads.com,http://www.linkedin.com/company/532360/about/,"701 Brazos St 16th floor, Austin, TX 78701"
MyRoofingPal,Jesse Silkoff & ,2016,1-10 employees,Self-funded,Healthcare,Personal On-Demand Services,Consumer,Startup,myroofingpal.com,https://www.linkedin.com/company/myroofingpal/about/,"Austin, TX"
MyTennisLessons,Jesse Silkoff & Andrew Marcus & ,2007,11-50 employees,Angel or Seed Funding,Healthcare,Personal Sports and Fitness,Consumer,Small,mytennislessons.com,https://www.linkedin.com/company/mytennislessons/about/,"1015 East 3rd Street, Austin, Texas 78702"
Mythic,Dave Fick & Tim Vehling & Mike Henry & ,2012,51-200 employees,VC-funded,Horizontal,Analytics and BI,B2B SaaS,Medium,www.mythic-ai.com,https://www.linkedin.com/company/mythic-ai/about/,"1905-A Kramer Ln STE 200, Austin, TX 78758, US"
Nasch,Belinda Pruneda & Daksh Miglani & Akshay Dipali & ,2020,1-10 employees,Self-funded,Horizontal,HR and Recruiting,B2B SaaS,Startup,nasch.io,https://www.linkedin.com/company/naschio/about/,"Austin, TX"
Natera,Michael Brophy & Cindy Lu & Steve Chapman & ,2004,1001-5000 employees,Public,Healthcare,Analytics and BI,B2B SaaS,Large,https://www.natera.com/careers-at-natera/,https://www.linkedin.com/company/natera/about/,"13011A McCallen Pass, Austin, Texas 78753, US"
ndaOK,James Weir & ,2021,1-10 employees,Other,Legal,Document Management,B2B SaaS,Startup,www.ndaok.com,https://www.linkedin.com/company/ndaok/about/,"Austin, TX"
Neubus,Robin Hartley & ,2000,51-200 employees,Self-funded,Government,Document Management,B2G,Medium,https://neubus.com/careers/,https://www.linkedin.com/company/neubus/about/,"6320 E Stassney Lane, Suite 300, Austin, Texas 78744"
Neverfail,Jason White & Joey Terrazas & Brian Hierholzer & ,1993,51-200 employees,Acquired,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Medium,https://neverfail.com/careers/,https://www.linkedin.com/company/neverfail/about/,"12400 W. Hwy 71, Suite 350-407, Austin, Texas 78738, US"
Next Insurance,William Arbuckle & Melanie Chase & Guy Goldstein & ,2016,201-500 employees,VC-funded,Horizontal,Marketplace,B2B SaaS,Medium,https://www.nextinsurance.com/careers/,https://www.linkedin.com/company/nextinsurance/about/,"10801 N Mopac Expy #350 Building 2, Austin, TX 78759"
nextToken,Attaullah Baig & ,2016,1-10 employees,Self-funded,Horizontal,Payments,Fintech,Startup,nexttoken.com,https://www.linkedin.com/company/nexttoken-inc/about/?viewAsMember=true,"Austin, TX"
Ngage Live Chat,Aaron Dillon & Mark Shepherd & ,2008,51-200 employees,Acquired,Horizontal,Sales and Marketing,B2B SaaS,Medium,www.ngagelive.com,https://www.linkedin.com/company/ngage-ics/about/,"6504 Bridge Point Pkwy, Austin, Texas 78730"
NI (National Instruments),Cate Prescott & Ana Villegas & ,1976,5001-10000 employees,Public,Manufacturing,Analytics and BI,B2B SaaS,Large,https://www.ni.com/en-us/about-ni/careers.html/,https://www.linkedin.com/company/niglobal/about/,"11500 N Mopac Expwy, Austin, TX 78759-3504"
Nirvana Systems,Hans van der Wal & Haskell Downs & ,1987,11-50 employees,Self-funded,Financial Services,Practice Management,B2B SaaS,Small,www.nirvanasystems.com,https://www.linkedin.com/company/nirvana-systems/about/,"9111 Jollyville Rd, Suite 275 Austin, TX 78759"
Nobly,Royce Fullerton & George Urdea & ,2013,51-200 employees,Angel or Seed Funding,Horizontal,Point of Sale,B2B SaaS,Medium,https://www.noblypos.com/careers/,https://www.linkedin.com/company/nobly---point-of-sale/about/,"119 Nueces St, Austin, Texas 78701, US"
Novi Labs,Jon Ludwig & Scott Sherwood & ,2014,11-50 employees,VC-funded,"Energy, Gas, Oil, Utilities",Analytics and BI,B2B SaaS,Small,https://novilabs.com/careers/,https://www.linkedin.com/company/novi-labs/about/,"1905 Aldrich Street, Suite 220, Austin, Texas 78723"
NUBIGON,Murat Arikan & Bert Azizoglu & ,2018,1-10 employees,Angel or Seed Funding,Horizontal,On-Demand Services,B2B SaaS,Startup,www.nubigon.com,https://www.linkedin.com/company/nubigon/about/,"11801 Domain Blvd. Suite 300, Austin, TX 78758"
NuBrakes,Matthew Vondrak & Jake Lane & Walker Drewett & ,2019,1-10 employees,Angel or Seed Funding,Horizontal,Personal On-Demand Services,Consumer,Startup,https://nubrakes.com/become-a-technician/,https://www.linkedin.com/company/nubrakes-mobile-brake-repair/about/,"937 Reinli, Suite 27, Austin, Texas 78751"
